payment_id,policy_id,payment_date,amount_paid,payment_method,status
PAY04269,POL0683,2023-09-12,103.7,Bank Transfer,On-time
PAY04270,POL0683,2023-10-15,103.7,iDEAL,On-time
PAY04271,POL0683,2023-11-13,103.7,Direct Debit,On-time
PAY04272,POL0683,2023-12-14,103.7,Bank Transfer,On-time
PAY04273,POL0683,2024-01-13,103.7,Direct Debit,On-time
PAY04274,POL0683,2024-02-12,103.7,Bank Transfer,On-time
PAY04275,POL0683,2024-03-12,103.7,Bank Transfer,On-time
PAY04276,POL0683,2024-05-10,103.7,Bank Transfer,On-time
PAY04277,POL0684,2022-07-24,94.0,Bank Transfer,On-time
PAY04278,POL0684,2022-08-24,94.0,iDEAL,On-time
PAY04279,POL0684,2022-09-24,94.0,iDEAL,On-time
PAY04280,POL0684,2022-10-24,94.0,Direct Debit,On-time
PAY04281,POL0684,2022-11-21,94.0,Bank Transfer,On-time
PAY04282,POL0684,2022-12-21,94.0,Direct Debit,On-time
PAY04283,POL0684,2023-02-18,94.0,iDEAL,On-time
PAY04284,POL0684,2023-03-23,94.0,Direct Debit,On-time
PAY04285,POL0684,2023-04-20,94.0,Direct Debit,On-time
PAY04286,POL0685,2021-02-10,189.65,Direct Debit,On-time
PAY04287,POL0685,2021-03-12,189.65,iDEAL,On-time
PAY04288,POL0685,2021-04-14,189.65,Bank Transfer,On-time
PAY04289,POL0685,2021-08-12,189.65,iDEAL,On-time
PAY04290,POL0685,2021-10-11,189.65,iDEAL,On-time
PAY04291,POL0685,2022-02-08,189.65,Bank Transfer,On-time
PAY04292,POL0686,2023-01-15,188.57,Bank Transfer,On-time
PAY04293,POL0686,2023-04-04,188.57,Bank Transfer,Late
PAY04294,POL0686,2023-05-17,188.57,Direct Debit,On-time
PAY04295,POL0686,2023-07-16,188.57,Bank Transfer,On-time
PAY04296,POL0686,2023-08-15,188.57,Bank Transfer,On-time
PAY04297,POL0686,2023-12-11,188.57,iDEAL,On-time
PAY04298,POL0687,2021-08-21,95.03,iDEAL,On-time
PAY04299,POL0687,2021-10-20,95.03,iDEAL,On-time
PAY04300,POL0687,2021-11-17,95.03,iDEAL,On-time
PAY04301,POL0687,2022-01-18,95.03,Bank Transfer,On-time
PAY04302,POL0687,2022-02-14,95.03,Bank Transfer,On-time
PAY04303,POL0687,2022-03-16,95.03,iDEAL,On-time
PAY04304,POL0687,2022-04-15,95.03,Direct Debit,On-time
PAY04305,POL0687,2022-06-14,95.03,Direct Debit,On-time
PAY04306,POL0688,2023-11-08,109.52,Direct Debit,Late
PAY04307,POL0688,2023-11-16,109.52,Direct Debit,On-time
PAY04308,POL0688,2023-12-15,109.52,Direct Debit,On-time
PAY04309,POL0688,2024-01-19,109.52,Bank Transfer,Late
PAY04310,POL0688,2024-04-11,109.52,Bank Transfer,On-time
PAY04311,POL0689,2024-08-12,234.31,Bank Transfer,On-time
PAY04312,POL0689,2024-09-15,234.31,Direct Debit,Late
PAY04313,POL0690,2022-03-24,117.52,Direct Debit,On-time
PAY04314,POL0690,2022-05-25,117.52,Bank Transfer,On-time
PAY04315,POL0690,2022-08-04,117.52,iDEAL,Late
PAY04316,POL0690,2022-08-23,117.52,Direct Debit,On-time
PAY04317,POL0690,2022-11-14,117.52,Bank Transfer,Late
PAY04318,POL0690,2022-11-19,117.52,Direct Debit,On-time
PAY04319,POL0690,2022-12-18,117.52,Direct Debit,On-time
PAY04320,POL0690,2023-03-06,117.52,Direct Debit,Late
PAY04321,POL0691,2023-10-25,198.94,iDEAL,Late
PAY04322,POL0691,2023-11-04,198.94,Bank Transfer,On-time
PAY04323,POL0691,2023-12-04,198.94,Bank Transfer,On-time
PAY04324,POL0691,2024-05-02,198.94,Direct Debit,On-time
PAY04325,POL0691,2024-05-31,198.94,Direct Debit,On-time
PAY04326,POL0691,2024-07-28,198.94,iDEAL,On-time
PAY04327,POL0691,2024-08-29,198.94,iDEAL,On-time
PAY04328,POL0692,2022-09-19,187.94,Bank Transfer,On-time
PAY04329,POL0692,2022-11-16,0.0,iDEAL,Missed
PAY04330,POL0692,2023-01-23,187.94,Direct Debit,Late
PAY04331,POL0692,2023-04-15,187.94,iDEAL,On-time
PAY04332,POL0693,2022-09-26,291.7,Bank Transfer,On-time
PAY04333,POL0693,2022-10-24,291.7,Direct Debit,On-time
PAY04334,POL0693,2023-01-25,291.7,iDEAL,On-time
PAY04335,POL0693,2023-06-21,291.7,Direct Debit,On-time
PAY04336,POL0693,2023-07-22,291.7,Direct Debit,On-time
PAY04337,POL0693,2023-09-21,291.7,Direct Debit,On-time
PAY04338,POL0694,2022-05-07,145.4,iDEAL,On-time
PAY04339,POL0694,2022-06-07,145.4,iDEAL,On-time
PAY04340,POL0694,2022-07-06,145.4,Bank Transfer,On-time
PAY04341,POL0694,2022-08-11,145.4,Bank Transfer,Late
PAY04342,POL0694,2022-09-05,145.4,Bank Transfer,On-time
PAY04343,POL0694,2022-12-03,145.4,Bank Transfer,On-time
PAY04344,POL0694,2023-01-02,145.4,Direct Debit,On-time
PAY04345,POL0694,2023-02-01,145.4,iDEAL,On-time
PAY04346,POL0694,2023-03-02,0.0,Direct Debit,Missed
PAY04347,POL0694,2023-05-01,0.0,Bank Transfer,Missed
PAY04348,POL0695,2024-03-08,225.8,Direct Debit,Late
PAY04349,POL0695,2024-03-31,225.8,Direct Debit,On-time
PAY04350,POL0695,2024-05-31,225.8,iDEAL,On-time
PAY04351,POL0695,2024-08-01,225.8,Direct Debit,On-time
PAY04352,POL0695,2024-11-29,225.8,Direct Debit,On-time
PAY04353,POL0696,2022-10-06,255.68,Bank Transfer,Late
PAY04354,POL0696,2022-10-12,255.68,Direct Debit,On-time
PAY04355,POL0696,2022-12-09,255.68,iDEAL,On-time
PAY04356,POL0696,2023-02-06,255.68,Direct Debit,On-time
PAY04357,POL0696,2023-05-09,255.68,Bank Transfer,On-time
PAY04358,POL0696,2023-06-09,255.68,iDEAL,On-time
PAY04359,POL0697,2022-11-13,176.67,iDEAL,On-time
PAY04360,POL0697,2023-02-10,176.67,Direct Debit,On-time
PAY04361,POL0697,2023-03-11,0.0,Bank Transfer,Missed
PAY04362,POL0697,2023-04-13,176.67,Direct Debit,On-time
PAY04363,POL0697,2023-06-12,176.67,Bank Transfer,On-time
PAY04364,POL0697,2023-07-11,176.67,iDEAL,On-time
PAY04365,POL0697,2023-09-10,176.67,Direct Debit,On-time
PAY04366,POL0698,2023-10-05,150.2,Direct Debit,On-time
PAY04367,POL0698,2023-11-05,150.2,Bank Transfer,On-time
PAY04368,POL0698,2024-02-04,150.2,Bank Transfer,On-time
PAY04369,POL0698,2024-06-09,150.2,Direct Debit,Late
PAY04370,POL0698,2024-07-03,150.2,Bank Transfer,On-time
PAY04371,POL0698,2024-09-01,150.2,Bank Transfer,On-time
PAY04372,POL0698,2024-09-29,150.2,Bank Transfer,On-time
PAY04373,POL0699,2022-07-22,78.7,Direct Debit,On-time
PAY04374,POL0699,2023-02-15,78.7,Bank Transfer,On-time
PAY04375,POL0699,2023-03-17,78.7,iDEAL,On-time
PAY04376,POL0699,2023-04-17,78.7,Direct Debit,On-time
PAY04377,POL0699,2023-05-15,78.7,iDEAL,On-time
PAY04378,POL0699,2023-06-16,78.7,Direct Debit,On-time
PAY04379,POL0700,2023-08-19,240.49,iDEAL,On-time
PAY04380,POL0700,2023-10-17,240.49,Bank Transfer,On-time
PAY04381,POL0700,2023-11-15,240.49,iDEAL,On-time
PAY04382,POL0700,2024-01-19,240.49,Bank Transfer,Late
PAY04383,POL0700,2024-03-15,240.49,iDEAL,On-time
PAY04384,POL0700,2024-05-14,240.49,Direct Debit,On-time
PAY04385,POL0700,2024-07-12,240.49,Bank Transfer,On-time
PAY04386,POL0701,2021-10-31,120.01,iDEAL,Late
PAY04387,POL0701,2021-11-05,120.01,Direct Debit,On-time
PAY04388,POL0701,2022-02-22,120.01,Bank Transfer,Late
PAY04389,POL0701,2022-08-02,0.0,Direct Debit,Missed
PAY04390,POL0701,2022-09-22,120.01,iDEAL,Late
PAY04391,POL0702,2022-02-21,201.31,iDEAL,On-time
PAY04392,POL0702,2022-06-20,201.31,Direct Debit,On-time
PAY04393,POL0702,2022-08-20,201.31,Direct Debit,On-time
PAY04394,POL0702,2022-10-17,201.31,Direct Debit,On-time
PAY04395,POL0703,2022-10-20,187.35,Direct Debit,On-time
PAY04396,POL0703,2022-11-17,187.35,Direct Debit,On-time
PAY04397,POL0703,2022-12-16,187.35,iDEAL,On-time
PAY04398,POL0703,2023-03-16,0.0,iDEAL,Missed
PAY04399,POL0703,2023-05-18,187.35,Bank Transfer,On-time
PAY04400,POL0703,2023-07-11,187.35,iDEAL,Late
PAY04401,POL0703,2023-09-13,187.35,iDEAL,On-time
PAY04402,POL0703,2023-10-14,187.35,iDEAL,On-time
PAY04403,POL0704,2022-08-02,153.62,Direct Debit,On-time
PAY04404,POL0704,2022-09-30,153.62,Bank Transfer,On-time
PAY04405,POL0704,2022-10-31,153.62,Bank Transfer,On-time
PAY04406,POL0704,2023-05-14,153.62,iDEAL,Late
PAY04407,POL0704,2023-05-31,153.62,Bank Transfer,On-time
PAY04408,POL0704,2023-06-30,153.62,Bank Transfer,On-time
PAY04409,POL0704,2023-07-28,153.62,iDEAL,On-time
PAY04410,POL0705,2021-02-15,141.54,iDEAL,On-time
PAY04411,POL0705,2021-04-14,141.54,Bank Transfer,On-time
PAY04412,POL0705,2021-05-16,141.54,iDEAL,On-time
PAY04413,POL0705,2021-06-15,141.54,iDEAL,On-time
PAY04414,POL0705,2021-10-12,141.54,Direct Debit,On-time
PAY04415,POL0705,2021-11-09,141.54,Direct Debit,On-time
PAY04416,POL0705,2022-02-07,0.0,iDEAL,Missed
PAY04417,POL0706,2023-08-07,199.21,Bank Transfer,On-time
PAY04418,POL0706,2023-09-06,199.21,Bank Transfer,On-time
PAY04419,POL0706,2023-10-06,199.21,Direct Debit,On-time
PAY04420,POL0706,2023-12-15,199.21,iDEAL,Late
PAY04421,POL0706,2024-01-04,199.21,iDEAL,On-time
PAY04422,POL0706,2024-02-04,199.21,Bank Transfer,On-time
PAY04423,POL0706,2024-03-06,199.21,iDEAL,On-time
PAY04424,POL0706,2024-06-01,0.0,Direct Debit,Missed
PAY04425,POL0706,2024-07-22,199.21,iDEAL,Late
PAY04426,POL0706,2024-08-03,199.21,Bank Transfer,On-time
PAY04427,POL0707,2024-06-13,126.02,iDEAL,On-time
PAY04428,POL0707,2024-07-16,126.02,Bank Transfer,On-time
PAY04429,POL0707,2024-08-12,126.02,Direct Debit,On-time
PAY04430,POL0707,2024-10-11,0.0,iDEAL,Missed
PAY04431,POL0707,2024-11-11,126.02,iDEAL,On-time
PAY04432,POL0707,2025-01-10,126.02,iDEAL,On-time
PAY04433,POL0708,2021-03-31,153.98,iDEAL,On-time
PAY04434,POL0708,2021-05-13,153.98,Direct Debit,Late
PAY04435,POL0708,2021-06-01,153.98,Direct Debit,On-time
PAY04436,POL0708,2021-09-18,153.98,Bank Transfer,Late
PAY04437,POL0709,2022-05-06,112.39,Bank Transfer,On-time
PAY04438,POL0709,2022-06-04,112.39,Bank Transfer,On-time
PAY04439,POL0709,2022-07-07,112.39,Direct Debit,On-time
PAY04440,POL0709,2022-08-06,112.39,Direct Debit,On-time
PAY04441,POL0709,2022-09-03,112.39,Bank Transfer,On-time
PAY04442,POL0709,2022-10-02,112.39,iDEAL,On-time
PAY04443,POL0709,2022-11-03,112.39,Direct Debit,On-time
PAY04444,POL0709,2022-12-31,0.0,Direct Debit,Missed
PAY04445,POL0709,2023-02-01,112.39,Direct Debit,On-time
PAY04446,POL0709,2023-03-11,112.39,iDEAL,Late
PAY04447,POL0709,2023-04-03,112.39,Direct Debit,On-time
PAY04448,POL0710,2021-10-27,120.66,iDEAL,On-time
PAY04449,POL0710,2022-03-25,120.66,Direct Debit,On-time
PAY04450,POL0710,2022-06-23,120.66,iDEAL,On-time
PAY04451,POL0710,2022-07-21,120.66,Direct Debit,On-time
PAY04452,POL0710,2022-08-22,120.66,iDEAL,On-time
PAY04453,POL0711,2023-05-07,127.17,Direct Debit,On-time
PAY04454,POL0711,2023-07-06,127.17,iDEAL,On-time
PAY04455,POL0711,2023-08-05,127.17,iDEAL,On-time
PAY04456,POL0711,2023-10-04,127.17,Bank Transfer,On-time
PAY04457,POL0711,2023-11-04,127.17,Bank Transfer,On-time
PAY04458,POL0711,2024-01-02,127.17,Bank Transfer,On-time
PAY04459,POL0711,2024-02-01,0.0,Direct Debit,Missed
PAY04460,POL0711,2024-03-02,127.17,Direct Debit,On-time
PAY04461,POL0711,2024-04-04,127.17,iDEAL,On-time
PAY04462,POL0712,2024-08-18,0.0,Bank Transfer,Missed
PAY04463,POL0712,2024-09-17,89.61,Bank Transfer,On-time
PAY04464,POL0712,2024-10-20,89.61,Bank Transfer,On-time
PAY04465,POL0712,2024-11-19,89.61,Bank Transfer,On-time
PAY04466,POL0712,2025-01-15,89.61,iDEAL,On-time
PAY04467,POL0713,2021-08-25,113.32,Bank Transfer,On-time
PAY04468,POL0713,2021-10-17,113.32,Bank Transfer,Late
PAY04469,POL0713,2021-10-25,113.32,Bank Transfer,On-time
PAY04470,POL0713,2021-12-11,113.32,Direct Debit,Late
PAY04471,POL0713,2021-12-25,113.32,Bank Transfer,On-time
PAY04472,POL0713,2022-01-21,113.32,Direct Debit,On-time
PAY04473,POL0713,2022-03-23,113.32,Direct Debit,On-time
PAY04474,POL0714,2023-02-27,120.97,Direct Debit,On-time
PAY04475,POL0714,2023-07-13,120.97,Bank Transfer,Late
PAY04476,POL0714,2023-07-28,120.97,iDEAL,On-time
PAY04477,POL0714,2023-08-25,120.97,iDEAL,On-time
PAY04478,POL0714,2023-09-26,120.97,Direct Debit,On-time
PAY04479,POL0714,2023-11-24,120.97,Direct Debit,On-time
PAY04480,POL0714,2024-02-22,120.97,Bank Transfer,On-time
PAY04481,POL0715,2021-06-14,119.92,iDEAL,Late
PAY04482,POL0715,2021-06-19,119.92,Bank Transfer,On-time
PAY04483,POL0715,2021-08-10,119.92,iDEAL,Late
PAY04484,POL0715,2021-08-16,119.92,Bank Transfer,On-time
PAY04485,POL0715,2021-10-15,119.92,Direct Debit,On-time
PAY04486,POL0715,2021-11-15,119.92,Direct Debit,On-time
PAY04487,POL0715,2022-01-03,119.92,Direct Debit,Late
PAY04488,POL0715,2022-04-12,119.92,Bank Transfer,On-time
PAY04489,POL0716,2021-02-11,185.34,Direct Debit,On-time
PAY04490,POL0716,2021-04-11,185.34,iDEAL,On-time
PAY04491,POL0716,2021-05-14,185.34,Bank Transfer,On-time
PAY04492,POL0716,2021-11-09,185.34,iDEAL,On-time
PAY04493,POL0716,2021-12-07,185.34,Direct Debit,On-time
PAY04494,POL0716,2022-01-24,185.34,Bank Transfer,Late
PAY04495,POL0717,2024-05-07,44.52,Bank Transfer,Late
PAY04496,POL0717,2024-06-22,44.52,Bank Transfer,On-time
PAY04497,POL0717,2024-07-20,44.52,iDEAL,On-time
PAY04498,POL0717,2024-10-18,44.52,iDEAL,On-time
PAY04499,POL0717,2024-12-16,44.52,iDEAL,On-time
PAY04500,POL0718,2022-12-11,113.19,iDEAL,Late
PAY04501,POL0718,2023-07-10,113.19,Bank Transfer,Late
PAY04502,POL0718,2023-07-27,113.19,Direct Debit,On-time
PAY04503,POL0718,2023-10-23,113.19,Bank Transfer,On-time
PAY04504,POL0719,2022-07-21,44.86,iDEAL,On-time
PAY04505,POL0719,2022-09-17,44.86,Direct Debit,On-time
PAY04506,POL0719,2022-12-17,44.86,Bank Transfer,On-time
PAY04507,POL0719,2023-03-18,44.86,iDEAL,On-time
PAY04508,POL0720,2023-05-31,269.23,Bank Transfer,On-time
PAY04509,POL0720,2023-08-31,269.23,Bank Transfer,On-time
PAY04510,POL0720,2023-09-30,269.23,Direct Debit,On-time
PAY04511,POL0720,2023-12-29,269.23,Direct Debit,On-time
PAY04512,POL0720,2024-03-20,269.23,iDEAL,Late
PAY04513,POL0720,2024-04-25,269.23,Bank Transfer,On-time
PAY04514,POL0720,2024-05-26,269.23,Direct Debit,On-time
PAY04515,POL0721,2023-07-12,128.89,Bank Transfer,On-time
PAY04516,POL0721,2023-09-12,128.89,Bank Transfer,On-time
PAY04517,POL0721,2023-11-11,128.89,Direct Debit,On-time
PAY04518,POL0721,2023-12-09,128.89,iDEAL,On-time
PAY04519,POL0721,2024-01-08,0.0,Direct Debit,Missed
PAY04520,POL0721,2024-02-09,128.89,Bank Transfer,On-time
PAY04521,POL0721,2024-03-10,128.89,iDEAL,On-time
PAY04522,POL0721,2024-07-01,128.89,iDEAL,Late
PAY04523,POL0722,2021-05-22,105.46,Bank Transfer,On-time
PAY04524,POL0722,2021-10-16,105.46,Bank Transfer,On-time
PAY04525,POL0722,2021-11-15,105.46,iDEAL,On-time
PAY04526,POL0722,2021-12-16,105.46,iDEAL,On-time
PAY04527,POL0722,2022-01-15,105.46,Direct Debit,On-time
PAY04528,POL0722,2022-02-14,105.46,iDEAL,On-time
PAY04529,POL0723,2023-08-16,149.47,Direct Debit,On-time
PAY04530,POL0723,2023-09-17,149.47,Direct Debit,On-time
PAY04531,POL0723,2023-10-14,149.47,Bank Transfer,On-time
PAY04532,POL0723,2024-03-28,149.47,Bank Transfer,Late
PAY04533,POL0723,2024-04-14,149.47,Direct Debit,On-time
PAY04534,POL0723,2024-05-12,149.47,Direct Debit,On-time
PAY04535,POL0723,2024-06-11,149.47,Bank Transfer,On-time
PAY04536,POL0724,2023-08-12,184.58,iDEAL,Late
PAY04537,POL0724,2024-01-01,184.58,Direct Debit,Late
PAY04538,POL0724,2024-01-25,184.58,Bank Transfer,On-time
PAY04539,POL0724,2024-02-25,184.58,Direct Debit,On-time
PAY04540,POL0724,2024-03-23,184.58,Bank Transfer,On-time
PAY04541,POL0724,2024-05-15,184.58,iDEAL,Late
PAY04542,POL0724,2024-06-23,184.58,Bank Transfer,On-time
PAY04543,POL0724,2024-07-24,184.58,Bank Transfer,On-time
PAY04544,POL0725,2022-08-07,58.51,iDEAL,On-time
PAY04545,POL0725,2022-12-04,58.51,Direct Debit,On-time
PAY04546,POL0725,2023-02-02,58.51,Bank Transfer,On-time
PAY04547,POL0725,2023-03-06,58.51,Direct Debit,On-time
PAY04548,POL0725,2023-04-18,58.51,Bank Transfer,Late
PAY04549,POL0725,2023-06-22,58.51,Direct Debit,Late
PAY04550,POL0725,2023-07-01,58.51,Direct Debit,On-time
PAY04551,POL0726,2024-04-13,149.78,Bank Transfer,On-time
PAY04552,POL0726,2024-05-13,149.78,Direct Debit,On-time
PAY04553,POL0726,2024-09-10,149.78,iDEAL,On-time
PAY04554,POL0726,2024-11-07,149.78,Bank Transfer,On-time
PAY04555,POL0726,2024-12-06,149.78,iDEAL,On-time
PAY04556,POL0726,2025-01-07,149.78,Bank Transfer,On-time
PAY04557,POL0727,2023-06-30,67.08,iDEAL,Late
PAY04558,POL0727,2023-12-02,67.08,Bank Transfer,On-time
PAY04559,POL0727,2023-12-29,67.08,Bank Transfer,On-time
PAY04560,POL0728,2022-10-07,195.71,Bank Transfer,On-time
PAY04561,POL0728,2022-12-06,195.71,Bank Transfer,On-time
PAY04562,POL0728,2023-01-13,195.71,iDEAL,Late
PAY04563,POL0728,2023-02-03,195.71,iDEAL,On-time
PAY04564,POL0728,2023-04-03,0.0,Bank Transfer,Missed
PAY04565,POL0728,2023-06-26,195.71,Bank Transfer,Late
PAY04566,POL0728,2023-08-01,195.71,Direct Debit,On-time
PAY04567,POL0729,2021-12-14,165.06,iDEAL,On-time
PAY04568,POL0729,2022-01-12,165.06,Direct Debit,On-time
PAY04569,POL0729,2022-02-11,165.06,iDEAL,On-time
PAY04570,POL0729,2022-05-10,165.06,Direct Debit,On-time
PAY04571,POL0729,2022-06-10,165.06,iDEAL,On-time
PAY04572,POL0729,2022-07-12,165.06,iDEAL,On-time
PAY04573,POL0729,2022-11-06,165.06,Bank Transfer,On-time
PAY04574,POL0730,2024-05-11,214.5,iDEAL,Late
PAY04575,POL0730,2024-09-28,214.5,iDEAL,On-time
PAY04576,POL0730,2024-11-23,214.5,Direct Debit,Late
PAY04577,POL0730,2024-12-28,214.5,Direct Debit,On-time
PAY04578,POL0730,2025-02-26,214.5,Direct Debit,On-time
PAY04579,POL0731,2023-02-04,199.98,Direct Debit,Late
PAY04580,POL0731,2023-03-27,199.98,iDEAL,On-time
PAY04581,POL0731,2023-06-28,199.98,Bank Transfer,On-time
PAY04582,POL0731,2023-09-26,199.98,Direct Debit,On-time
PAY04583,POL0732,2022-10-26,235.95,Direct Debit,On-time
PAY04584,POL0732,2022-11-26,235.95,Bank Transfer,On-time
PAY04585,POL0732,2023-03-25,235.95,Bank Transfer,On-time
PAY04586,POL0732,2023-05-24,235.95,iDEAL,On-time
PAY04587,POL0732,2023-06-23,235.95,Bank Transfer,On-time
PAY04588,POL0732,2023-09-20,235.95,Direct Debit,On-time
PAY04589,POL0732,2023-10-19,235.95,Direct Debit,On-time
PAY04590,POL0733,2022-06-24,196.5,Bank Transfer,Late
PAY04591,POL0733,2022-07-10,196.5,Bank Transfer,On-time
PAY04592,POL0733,2022-08-06,196.5,iDEAL,On-time
PAY04593,POL0733,2022-12-07,196.5,iDEAL,On-time
PAY04594,POL0733,2023-01-03,196.5,iDEAL,On-time
PAY04595,POL0733,2023-03-06,196.5,iDEAL,On-time
PAY04596,POL0733,2023-06-04,196.5,Direct Debit,On-time
PAY04597,POL0734,2023-03-28,71.34,Bank Transfer,Late
PAY04598,POL0734,2023-05-21,71.34,Bank Transfer,Late
PAY04599,POL0734,2023-06-07,71.34,Direct Debit,On-time
PAY04600,POL0734,2023-07-08,71.34,Direct Debit,On-time
PAY04601,POL0734,2023-10-18,71.34,iDEAL,Late
PAY04602,POL0734,2023-11-11,71.34,Bank Transfer,Late
PAY04603,POL0734,2024-02-03,71.34,iDEAL,On-time
PAY04604,POL0735,2023-10-05,233.97,Bank Transfer,On-time
PAY04605,POL0735,2023-11-04,233.97,Bank Transfer,On-time
PAY04606,POL0735,2023-12-02,233.97,Bank Transfer,On-time
PAY04607,POL0735,2024-01-04,233.97,Bank Transfer,On-time
PAY04608,POL0735,2024-01-31,233.97,Bank Transfer,On-time
PAY04609,POL0735,2024-04-30,0.0,Bank Transfer,Missed
PAY04610,POL0735,2024-05-30,233.97,Bank Transfer,On-time
PAY04611,POL0735,2024-06-29,233.97,iDEAL,On-time
PAY04612,POL0735,2024-07-31,233.97,iDEAL,On-time
PAY04613,POL0736,2021-07-19,178.16,Bank Transfer,On-time
PAY04614,POL0736,2021-08-16,178.16,iDEAL,On-time
PAY04615,POL0736,2021-10-10,178.16,Direct Debit,Late
PAY04616,POL0736,2021-10-14,178.16,Bank Transfer,On-time
PAY04617,POL0736,2022-02-11,178.16,Direct Debit,On-time
PAY04618,POL0736,2022-03-19,178.16,iDEAL,Late
PAY04619,POL0736,2022-04-13,178.16,Direct Debit,On-time
PAY04620,POL0736,2022-06-13,178.16,Direct Debit,On-time
PAY04621,POL0737,2022-07-04,142.31,Bank Transfer,On-time
PAY04622,POL0737,2022-10-02,142.31,iDEAL,On-time
PAY04623,POL0737,2023-04-01,142.31,iDEAL,On-time
PAY04624,POL0737,2023-07-02,142.31,iDEAL,On-time
PAY04625,POL0738,2023-07-10,50.22,iDEAL,On-time
PAY04626,POL0738,2023-08-11,50.22,Bank Transfer,On-time
PAY04627,POL0738,2023-10-10,50.22,Bank Transfer,On-time
PAY04628,POL0738,2023-12-09,50.22,iDEAL,On-time
PAY04629,POL0738,2024-01-21,50.22,Bank Transfer,Late
PAY04630,POL0738,2024-02-07,50.22,iDEAL,On-time
PAY04631,POL0738,2024-03-07,50.22,Bank Transfer,On-time
PAY04632,POL0738,2024-04-07,50.22,Bank Transfer,On-time
PAY04633,POL0738,2024-05-04,0.0,iDEAL,Missed
PAY04634,POL0738,2024-06-06,50.22,Direct Debit,On-time
PAY04635,POL0739,2021-12-12,98.0,iDEAL,Late
PAY04636,POL0739,2021-12-16,98.0,iDEAL,On-time
PAY04637,POL0739,2022-01-15,98.0,Direct Debit,On-time
PAY04638,POL0739,2022-03-14,98.0,Bank Transfer,On-time
PAY04639,POL0739,2022-05-13,0.0,iDEAL,Missed
PAY04640,POL0739,2022-06-12,0.0,iDEAL,Missed
PAY04641,POL0739,2022-08-12,98.0,iDEAL,On-time
PAY04642,POL0740,2023-09-01,180.15,Bank Transfer,Late
PAY04643,POL0740,2023-09-13,180.15,Bank Transfer,On-time
PAY04644,POL0740,2023-12-09,180.15,Direct Debit,Late
PAY04645,POL0740,2024-01-13,180.15,Bank Transfer,On-time
PAY04646,POL0740,2024-02-12,180.15,Direct Debit,On-time
PAY04647,POL0740,2024-03-26,180.15,Direct Debit,Late
PAY04648,POL0740,2024-07-04,180.15,iDEAL,Late
PAY04649,POL0741,2022-06-26,123.87,iDEAL,On-time
PAY04650,POL0741,2022-07-25,123.87,iDEAL,On-time
PAY04651,POL0741,2022-08-25,123.87,Direct Debit,On-time
PAY04652,POL0741,2022-11-23,123.87,Direct Debit,On-time
PAY04653,POL0741,2022-12-24,123.87,Direct Debit,On-time
PAY04654,POL0741,2023-03-23,123.87,iDEAL,On-time
PAY04655,POL0741,2023-04-23,123.87,iDEAL,On-time
PAY04656,POL0741,2023-05-21,123.87,iDEAL,On-time
PAY04657,POL0742,2023-12-12,96.06,iDEAL,On-time
PAY04658,POL0742,2024-01-13,96.06,Direct Debit,On-time
PAY04659,POL0742,2024-07-12,96.06,Bank Transfer,On-time
PAY04660,POL0742,2024-10-07,0.0,iDEAL,Missed
PAY04661,POL0743,2022-09-05,242.16,iDEAL,On-time
PAY04662,POL0743,2022-11-06,242.16,Bank Transfer,On-time
PAY04663,POL0743,2022-12-03,242.16,Direct Debit,On-time
PAY04664,POL0743,2023-02-04,242.16,Bank Transfer,On-time
PAY04665,POL0743,2023-03-05,242.16,Bank Transfer,On-time
PAY04666,POL0743,2023-04-30,242.16,Bank Transfer,Late
PAY04667,POL0743,2023-06-04,242.16,Bank Transfer,On-time
PAY04668,POL0744,2022-03-06,184.29,Bank Transfer,On-time
PAY04669,POL0744,2022-05-04,184.29,Bank Transfer,On-time
PAY04670,POL0744,2022-06-03,184.29,Direct Debit,On-time
PAY04671,POL0744,2022-09-01,184.29,Bank Transfer,On-time
PAY04672,POL0744,2022-10-23,184.29,Direct Debit,Late
PAY04673,POL0744,2022-11-01,184.29,Direct Debit,On-time
PAY04674,POL0744,2022-11-29,184.29,Direct Debit,On-time
PAY04675,POL0745,2022-12-07,163.75,Bank Transfer,On-time
PAY04676,POL0745,2023-01-23,163.75,iDEAL,Late
PAY04677,POL0745,2023-06-05,163.75,Bank Transfer,On-time
PAY04678,POL0745,2023-07-04,163.75,Direct Debit,On-time
PAY04679,POL0746,2022-03-18,69.56,Direct Debit,Late
PAY04680,POL0746,2022-03-22,69.56,Direct Debit,On-time
PAY04681,POL0746,2022-06-21,69.56,Direct Debit,On-time
PAY04682,POL0746,2022-10-19,69.56,Bank Transfer,On-time
PAY04683,POL0746,2022-11-17,69.56,Bank Transfer,On-time
PAY04684,POL0746,2022-12-16,69.56,Bank Transfer,On-time
PAY04685,POL0746,2023-02-07,69.56,Direct Debit,Late
PAY04686,POL0747,2023-08-10,80.99,Direct Debit,On-time
PAY04687,POL0747,2023-11-29,80.99,iDEAL,Late
PAY04688,POL0747,2024-03-07,80.99,Direct Debit,On-time
PAY04689,POL0747,2024-04-04,80.99,Bank Transfer,On-time
PAY04690,POL0748,2023-09-03,186.88,Direct Debit,On-time
PAY04691,POL0748,2023-10-03,186.88,Bank Transfer,On-time
PAY04692,POL0748,2023-11-30,186.88,iDEAL,On-time
